experiment,fault,fault_type,mode,mode_name,method,window_index,phase,evaluation_role,time_center_s,time_from_nominal_midpoint_s,anomaly_index
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,415,pos_falha,positive,8.309109156985397,1.149829902698067,25105.233745667923
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,416,pos_falha,positive,8.329107063209456,1.1698278089221263,25009.00192414641
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,417,pos_falha,positive,8.34910511605648,1.1898258617691502,25084.10405511339
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,418,pos_falha,positive,8.369103168903496,1.209823914616167,24818.952923592282
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,419,pos_falha,positive,8.389101075127556,1.2298218208402263,24877.96795534052
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,420,pos_falha,positive,8.40909912797458,1.2498198736872501,24821.93971130204
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,421,pos_falha,positive,8.429097180821596,1.2698179265342668,24998.23581311203
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,422,pos_falha,positive,8.449095087045656,1.2898158327583262,24937.002694221814
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,423,pos_falha,positive,8.46909313989268,1.30981388560535,24940.82095376765
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,424,pos_falha,positive,8.489091192739703,1.3298119384523739,24856.24183620945
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,425,pos_falha,positive,8.509089098963756,1.3498098446764262,24921.415163539845
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,426,pos_falha,positive,8.52908715181078,1.36980789752345,25002.106961323378
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,427,pos_falha,positive,8.54908505803484,1.3898058037475112,25075.716365620516
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,428,pos_falha,positive,8.569083110881856,1.4098038565945261,24989.37081125661
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,429,pos_falha,positive,8.589081017105915,1.4298017628185855,25055.58659721143
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,430,pos_falha,positive,8.60907906995294,1.4497998156656111,25068.126961550017
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,431,pos_falha,positive,8.62907712279996,1.4697978685126296,25062.44656726421
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,432,pos_falha,positive,8.649075029024015,1.4897957747366855,25060.432961799754
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,433,pos_falha,positive,8.66907308187104,1.509793827583711,24969.315393112753
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,434,pos_falha,positive,8.68907113471806,1.5297918804307296,25000.900627061386
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,435,pos_falha,positive,8.709069040942115,1.5497897866547854,24995.47598127913
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,436,pos_falha,positive,8.72906709378914,1.569787839501811,24993.278309442696
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,437,pos_falha,positive,8.749065146636159,1.5897858923488295,25007.971081715492
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,438,pos_falha,positive,8.769063052860215,1.6097837985728853,25029.42300312775
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,439,pos_falha,positive,8.78906110570724,1.629781851419911,25115.58357351734
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,440,pos_falha,positive,8.809059158554266,1.6497799042669365,24879.8258194553
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,441,pos_falha,positive,8.82905706477832,1.6697778104909906,24849.23661263572
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,442,pos_falha,positive,8.84905511762534,1.6897758633380109,24870.24770926325
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,443,pos_falha,positive,8.8690530238494,1.7097737695620703,24844.199053736276
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,444,pos_falha,positive,8.88905107669642,1.7297718224090906,24854.765253858306
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,445,pos_falha,positive,8.909048982920474,1.7497697286331446,24974.42192131828
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,446,pos_falha,positive,8.9290470357675,1.7697677814801702,24757.810375067187
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,447,pos_falha,positive,8.949045088614525,1.7897658343271958,24918.385894483883
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,448,pos_falha,positive,8.969042994838581,1.8097637405512517,24911.26988821918
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,449,pos_falha,positive,8.9890410476856,1.8297617933982702,24947.06014689826
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,450,pos_falha,positive,9.009039100532625,1.8497598462452958,24855.668592884296
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,451,pos_falha,positive,9.029037006756681,1.8697577524693516,24909.44409832259
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,452,pos_falha,positive,9.0490350596037,1.88975580531637,24881.164422688067
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,453,pos_falha,positive,9.069033112450725,1.9097538581633957,24925.84004623899
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,454,pos_falha,positive,9.089031018674785,1.929751764387455,25055.03174693684
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,455,pos_falha,positive,9.1090290715218,1.94974981723447,25093.32276390163
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,456,pos_falha,positive,9.129027124368825,1.9697478700814957,25221.99826714179
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,457,pos_falha,positive,9.149025030592885,1.989745776305555,25141.265497908968
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,458,pos_falha,positive,9.169023083439905,2.0097438291525753,25164.62807853517
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,459,pos_falha,positive,9.189021136286925,2.0297418819995956,25168.777547022066
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,460,pos_falha,positive,9.209019042510985,2.049739788223655,25186.108379667712
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,461,pos_falha,positive,9.229017095358005,2.0697378410706753,25175.52683112726
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,462,pos_falha,positive,9.24901500158206,2.089735747294731,25227.911571932615
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,463,pos_falha,positive,9.269013054429085,2.109733800141755,25198.971281952905
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,464,pos_falha,positive,9.289010960653144,2.1297317063658143,25260.41419802884
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,465,pos_falha,positive,9.30900901350016,2.149729759212831,25245.61847913613
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,466,pos_falha,positive,9.329007066347184,2.169727812059855,25252.61217762845
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,467,pos_falha,positive,9.349004972571244,2.1897257182839143,25256.142961769492
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,468,pos_falha,positive,9.36900302541826,2.209723771130931,25004.81826590988
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,469,pos_falha,positive,9.389001078265284,2.229721823977955,24921.598141173003
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,470,pos_falha,positive,9.408998984489344,2.249719730202014,25053.305038908686
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,471,pos_falha,positive,9.428997037336366,2.2697177830490363,24934.79013901155
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,472,pos_falha,positive,9.448995090183384,2.2897158358960548,24996.271916853886
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,473,pos_falha,positive,9.468992996407444,2.309713742120114,24921.577232234602
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,474,pos_falha,positive,9.488991049254466,2.329711794967136,24955.80025299894
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,475,pos_falha,positive,9.50898910210149,2.34970984781416,24771.706239821877
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,476,pos_falha,positive,9.528987008325544,2.369707754038214,24918.27762209592
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,477,pos_falha,positive,9.54898506117257,2.3897058068852397,25107.112149258915
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,478,pos_falha,positive,9.568982967396625,2.4097037131092955,25072.342493555072
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,479,pos_falha,positive,9.588981020243644,2.429701765956314,24948.4859092596
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,480,pos_falha,positive,9.608978926467707,2.449699672180377,25004.80599304953
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,481,pos_falha,positive,9.628976979314725,2.4696977250273955,25178.181854919956
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,482,pos_falha,positive,9.648975032161744,2.489695777874414,25221.65969378503
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,483,pos_falha,positive,9.668972938385807,2.509693684098477,25053.096668223752
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,484,pos_falha,positive,9.68897099123283,2.5296917369455008,25071.983098195622
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,485,pos_falha,positive,9.708969044079844,2.549689789792514,25106.78520236003
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,486,pos_falha,positive,9.728966950303906,2.569687696016577,25104.592047551716
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,487,pos_falha,positive,9.74896500315093,2.5896857488636007,25138.315474888717
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,488,pos_falha,positive,9.768963055997943,2.609683801710614,25102.022532466766
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,489,pos_falha,positive,9.788960962222006,2.629681707934677,25061.38189774653
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,490,pos_falha,positive,9.80895901506903,2.6496797607817006,25011.475065983326
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,491,pos_falha,positive,9.828957067916054,2.6696778136287245,25126.897038531486
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,492,pos_falha,positive,9.848954974140106,2.6896757198527768,25067.36503847917
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,493,pos_falha,positive,9.86895302698713,2.7096737726998006,24984.617321846326
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,494,pos_falha,positive,9.888951079834154,2.7296718255468244,24935.5391580052
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,495,pos_falha,positive,9.908948986058206,2.7496697317708767,24923.293451029353
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,496,pos_falha,positive,9.92894703890523,2.7696677846179005,24955.616672476655
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,497,pos_falha,positive,9.94894494512929,2.78966569084196,24909.928521969643
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,498,pos_falha,positive,9.968942997976315,2.8096637436889855,24862.74861114413
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,499,pos_falha,positive,9.988940904200366,2.829661649913036,24893.914179875803
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,500,pos_falha,positive,10.008938957047365,2.849659702760035,24787.00621877042
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,501,pos_falha,positive,10.028937009894399,2.8696577556070695,25001.197414173384
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,502,pos_falha,positive,10.048934916118501,2.8896556618311715,24917.557664323733
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,503,pos_falha,positive,10.06893296896545,2.9096537146781207,24907.430167175396
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,504,pos_falha,positive,10.088931021812499,2.9296517675251694,24922.097391681837
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,505,pos_falha,positive,10.108928928036601,2.9496496737492715,24966.973239475297
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,506,pos_falha,positive,10.12892698088355,2.9696477265962207,24848.84990149432
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,507,pos_falha,positive,10.148925033730599,2.9896457794432694,24946.961819900793
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,508,pos_falha,positive,10.168922939954701,3.0096436856673714,25046.880106910852
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,509,pos_falha,positive,10.1889209928017,3.0296417385143704,25176.837973296082
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,510,pos_falha,positive,10.208919045648699,3.0496397913613693,25151.098906330553
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,511,pos_falha,positive,10.228916951872801,3.0696376975854713,25234.79699452548
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,512,pos_falha,positive,10.2489150047198,3.0896357504324703,25173.244312620656
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,513,pos_falha,positive,10.26891291094385,3.109633656656521,25248.910785558972
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,514,pos_falha,positive,10.2889109637909,3.1296317095035713,25208.0800904694
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,515,pos_falha,positive,10.3089088700149,3.1496296157275703,25249.799777780347
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,516,pos_falha,positive,10.32890692286195,3.1696276685746207,25183.910894237946
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,517,pos_falha,positive,10.348904975709,3.1896257214216712,25256.84508725165
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,518,pos_falha,positive,10.368902881933,3.20962362764567,25275.328187673626
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,519,pos_falha,positive,10.38890093478005,3.2296216804927207,25246.254330022774
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,520,pos_falha,positive,10.4088989876271,3.249619733339771,25240.69030514455
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,521,pos_falha,positive,10.4288968938511,3.26961763956377,24967.966221853043
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,522,pos_falha,positive,10.44889494669815,3.2896156924108206,25014.524702504004
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,523,pos_falha,positive,10.4688929995452,3.309613745257871,25041.846978452704
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,524,pos_falha,positive,10.4888909057692,3.32961165148187,25055.26454624842
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,525,pos_falha,positive,10.50888895861625,3.3496097043289206,24971.404429852853
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,526,pos_falha,positive,10.5288870114633,3.369607757175971,24900.74612975364
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,527,pos_falha,positive,10.5488849176873,3.38960566339997,24975.967008685337
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,528,pos_falha,positive,10.56888297053435,3.4096037162470205,24942.881132504037
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,529,pos_falha,positive,10.5888810233814,3.429601769094071,24468.93858606113
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,530,pos_falha,positive,10.6088789296054,3.44959967531807,24116.283841182616
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,531,pos_falha,positive,10.62887698245245,3.4695977281651205,18527.0875027988
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,532,pos_falha,positive,10.64887488867655,3.4895956343892207,12536.58647385047
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,533,pos_falha,positive,10.6688729415235,3.50959368723617,3736.5767248433604
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,534,pos_falha,positive,10.688870847747602,3.529591593460272,450.88353151357563
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,535,pos_falha,positive,10.70886890059465,3.5495896463073207,738.8602841672669
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,536,pos_falha,positive,10.7288669534416,3.56958769915427,697.57168997563
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,537,pos_falha,positive,10.748864859665701,3.589585605378372,717.0987110576501
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,538,pos_falha,positive,10.76886291251275,3.6095836582254206,736.1009777495547
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,539,pos_falha,positive,10.7888609653597,3.62958171107237,735.3028370820473
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,540,pos_falha,positive,10.808858871583801,3.649579617296472,748.4169625430229
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,541,pos_falha,positive,10.82885692443085,3.6695776701435205,756.4686467498364
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,542,pos_falha,positive,10.8488549772778,3.6895757229904698,746.5687406409198
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,543,pos_falha,positive,10.868852883501901,3.709573629214572,758.0701044120806
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,544,pos_falha,positive,10.88885093634895,3.7295716820616205,741.6790418572291
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,545,pos_falha,positive,10.9088489891959,3.7495697349085697,757.7266573194426
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,546,pos_falha,positive,10.928846895420001,3.7695676411326717,757.83286304812
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,547,pos_falha,positive,10.94884494826705,3.7895656939797204,753.7419893250998
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,548,pos_falha,positive,10.96884285449105,3.809563600203721,739.3327830432606
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,549,pos_falha,positive,10.988840907338101,3.8295616530507717,731.3578999024044
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,550,pos_falha,positive,11.00883881356215,3.8495595592748204,725.617278223406
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,551,pos_falha,positive,11.02883686640915,3.869557612121821,708.1439340183936
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,552,pos_falha,positive,11.048834919256201,3.8895556649688716,702.5999731448289
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,553,pos_falha,positive,11.06883282548025,3.9095535711929204,702.9261741397273
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,554,pos_falha,positive,11.08883087832725,3.929551624039921,693.6642500105544
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,555,pos_falha,positive,11.108828931174301,3.9495496768869716,703.7483160007566
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,556,pos_falha,positive,11.1288268373984,3.96954758311107,702.4614299961244
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,557,pos_falha,positive,11.14882489024535,3.989545635958021,693.4878692424734
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,558,pos_falha,positive,11.168822943092401,4.0095436888050715,694.9327814233175
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,559,pos_falha,positive,11.1888208493165,4.02954159502917,714.2723868305812
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,560,pos_falha,positive,11.20881890216345,4.049539647876121,709.4923007118632
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,561,pos_falha,positive,11.228816955010501,4.0695377007231714,697.3408110144683
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,562,pos_falha,positive,11.2488148612346,4.08953560694727,712.9592798320522
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,563,pos_falha,positive,11.26881291408155,4.109533659794221,719.1470310989597
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,564,pos_falha,positive,11.288810966928601,4.129531712641271,722.408587651421
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,565,pos_falha,positive,11.3088088731527,4.14952961886537,736.2099680394791
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,566,pos_falha,positive,11.32880692599965,4.169527671712321,740.1652313665277
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,567,pos_falha,positive,11.348804832223749,4.189525577936419,736.8244803774314
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,568,pos_falha,positive,11.3688028850708,4.20952363078347,744.6123026664657
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,569,pos_falha,positive,11.3888007912948,4.229521537007471,747.6533538809897
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,570,pos_falha,positive,11.408798844141849,4.249519589854519,756.8015987419544
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,571,pos_falha,positive,11.4287968969889,4.26951764270157,760.6286449414515
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,572,pos_falha,positive,11.4487948032129,4.2895155489255705,759.9260257654365
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,573,pos_falha,positive,11.468792856059949,4.309513601772619,781.8661741670679
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,574,pos_falha,positive,11.488790908907,4.32951165461967,747.5019604321855
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,575,pos_falha,positive,11.508788815131,4.3495095608436705,722.0579315040699
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,576,pos_falha,positive,11.528786867978049,4.369507613690719,741.7887037674345
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,577,pos_falha,positive,11.5487849208251,4.38950566653777,747.7409512878671
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,578,pos_falha,positive,11.5687828270491,4.40950357276177,752.0494317586155
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,579,pos_falha,positive,11.588780879896149,4.429501625608819,742.4114828811474
F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potencia limitada),autoencoder_v2,580,pos_falha,positive,11.6087789327432,4.44949967845587,730.1114048534947
