method,role,experiment,window_index,time_center_s,score
pca,treino,F0L,353,7.0692567975139795,0.09293768798298688
pca,treino,F0L,354,7.089254850361,0.057346106826614084
pca,treino,F0L,355,7.109252903208025,0.052706477968347945
pca,treino,F0L,356,7.129250809432085,0.05666174948131745
pca,treino,F0L,357,7.149248862279105,0.039649516284350365
pca,treino,F0L,358,7.16924676850316,0.06728651105852382
pca,treino,F0M,0,0.009989803838999835,0.0440408957367404
pca,treino,F0M,1,0.02998771006305745,0.05751254813632334
pca,treino,F0M,2,0.0499857629100786,0.10387062715743191
pca,treino,F0M,3,0.06998381575710155,0.036611085176032954
pca,treino,F0M,4,0.08998172198115825,0.027921358826437485
pca,treino,F0M,5,0.1099797748281805,0.020509589238382787
pca,treino,F0M,6,0.1299778276752025,0.016919525643041913
pca,treino,F0M,7,0.149975733899259,0.025974843006356406
pca,treino,F0M,8,0.169973786746282,0.047343951763167344
pca,treino,F0M,9,0.189971839593303,0.03363034724909756
pca,treino,F0M,10,0.209969745817361,0.058402891064044726
pca,treino,F0M,11,0.229967798664382,0.06428451391842055
pca,treino,F0M,12,0.249965851511405,0.05783273179822892
pca,treino,F0M,13,0.269963757735461,0.10945259534162732
pca,treino,F0M,14,0.2899618105824835,0.1210922867886007
pca,treino,F0M,15,0.309959863429506,0.10112096387052845
pca,treino,F0M,16,0.3299577696535625,0.1013782670803731
pca,treino,F0M,17,0.3499558225005855,0.05764531163481435
pca,treino,F0M,18,0.36995387534760704,0.04344373564017461
pca,treino,F0M,19,0.389951781571664,0.1104481857190732
pca,treino,F0M,20,0.4099498344186855,0.03214765325310072
pca,treino,F0M,21,0.429947740642743,0.022036439636608673
pca,treino,F0M,22,0.44994579348976405,0.07311358515308067
pca,treino,F0M,23,0.469943699713822,0.14260489572484983
pca,treino,F0M,24,0.489941752560844,0.06351925764010286
pca,treino,F0M,25,0.509939805407866,0.0979271100623731
pca,treino,F0M,26,0.5299377116319225,0.1836333167033872
pca,treino,F0M,27,0.5499357644789445,0.10890407900953973
pca,treino,F0M,28,0.569933817325968,0.17124668211610333
pca,treino,F0M,29,0.589931723550023,0.13751721315514837
pca,treino,F0M,30,0.6099297763970465,0.1637313426485274
pca,treino,F0M,31,0.629927829244068,0.1466157839159992
pca,treino,F0M,32,0.6499257354681249,0.13024896468335234
pca,treino,F0M,33,0.6699237883151465,0.044482831699641956
pca,treino,F0M,34,0.689921841162169,0.37865589273992045
pca,treino,F0M,35,0.709919747386226,0.5449643412896006
pca,treino,F0M,36,0.729917800233248,0.23463926104168903
pca,treino,F0M,37,0.7499158530802701,0.1630810460016246
pca,treino,F0M,38,0.769913759304327,0.10755071803440927
pca,treino,F0M,39,0.789910785790593,0.07726090206159877
pca,treino,F0M,40,0.8099078122768579,0.0648291952039289
pca,treino,F0M,41,0.8299058651238811,0.14192712235338445
pca,treino,F0M,42,0.849903917970902,0.04767399755275046
pca,treino,F0M,43,0.86990182419496,0.03789396387300057
pca,treino,F0M,44,0.8898997304190165,0.20705812080492236
pca,treino,F0M,45,0.9098977832660385,0.07327666975657461
pca,treino,F0M,46,0.92989583611306,0.0816416492141325
pca,treino,F0M,47,0.9498937423371174,0.1828987491276273
pca,treino,F0M,48,0.9698917951841395,0.06574545381795109
pca,treino,F0M,49,0.9898898480311631,0.03937601538129319
pca,treino,F0M,50,1.0098877542552174,0.061138648438613045
pca,treino,F0M,51,1.0298858071022399,0.07475806880908645
pca,treino,F0M,52,1.049883859949265,0.08914568520195035
pca,treino,F0M,53,1.06988176617332,0.03236133060390862
pca,treino,F0M,54,1.08987981902034,0.057175818256013325
pca,treino,F0M,55,1.109877871867365,0.11038486742666323
pca,treino,F0M,56,1.129875778091425,0.02550751327668396
pca,treino,F0M,57,1.14987383093844,0.04587687804412341
pca,treino,F0M,58,1.1698717371625,0.022347874598918713
pca,treino,F0M,59,1.189869790009525,0.057184834312935806
pca,treino,F0M,60,1.2098676962335748,0.031204364823232786
pca,treino,F0M,61,1.2298657490806,0.05645664537698168
pca,treino,F0M,62,1.2498638019276251,0.02005657251036646
pca,treino,F0M,63,1.26986170815168,0.030584886845581333
pca,treino,F0M,64,1.2898597609987,0.06745279599819926
pca,treino,F0M,65,1.309857813845725,0.07625702315069963
pca,treino,F0M,66,1.329855720069785,0.25813974039055243
pca,treino,F0M,67,1.3498537729167999,0.14613771152335875
pca,treino,F0M,68,1.369851825763825,0.08346116423714363
pca,treino,F0M,69,1.3898497319878849,0.1312966833290308
pca,treino,F0M,70,1.4098477848349,0.08197051457558148
pca,treino,F0M,71,1.429845837681925,0.061917858151027357
pca,treino,F0M,72,1.449843743905985,0.06048080957657141
pca,treino,F0M,73,1.469841650130045,0.08184849767138384
pca,treino,F0M,74,1.48983970297706,0.043928605037919136
pca,treino,F0M,75,1.509837755824085,0.061309314739044336
pca,treino,F0M,76,1.5298356620481401,0.07950642010081391
pca,treino,F0M,77,1.54983371489516,0.13357029366255932
pca,treino,F0M,78,1.5698317677421851,0.10460513111397873
pca,treino,F0M,79,1.58982967396624,0.10874053112383922
pca,treino,F0M,80,1.609827726813265,0.09230296914404057
pca,treino,F0M,81,1.629825779660285,0.20849433878057164
pca,treino,F0M,82,1.649823685884345,0.08223372741137189
pca,treino,F0M,83,1.66982173873137,0.10630987934226242
pca,treino,F0M,84,1.689819791578385,0.12029155611059562
pca,treino,F0M,85,1.7098176978024449,0.07497696294795914
pca,treino,F0M,86,1.72981575064947,0.10066899757862971
pca,treino,F0M,87,1.749813656873525,0.23861497965535625
pca,treino,F0M,88,1.769811709720545,0.21855997004112482
pca,treino,F0M,89,1.7898072699771599,0.25249891613588027
pca,treino,F0M,90,1.809802830233775,0.12186239695866077
pca,treino,F0M,91,1.829800736457825,0.18422077226138506
pca,treino,F0M,92,1.84979878930485,0.06886613617478404
pca,treino,F0M,93,1.869796842151875,0.0662258431486564
pca,treino,F0M,94,1.889794748375935,0.10696278978895238
pca,treino,F0M,95,1.9097926545999848,0.11397376062272277
pca,treino,F0M,96,1.92979070744701,0.04324609055134457
pca,treino,F0M,97,1.9497887602940351,0.11367219639941728
pca,treino,F0M,98,1.969786666518085,0.0767563721518649
pca,treino,F0M,99,1.98978471936511,0.07981505308143061
pca,treino,F0M,100,2.009782772212135,0.03823597827376267
pca,treino,F0M,101,2.029780678436195,0.024684900877115907
pca,treino,F0M,102,2.049778584660245,0.02913123600136444
pca,treino,F0M,103,2.06977663750727,0.04980206710770355
pca,treino,F0M,104,2.089774690354295,0.048486392401521035
pca,treino,F0M,105,2.1097725965783454,0.08018625946709082
pca,treino,F0M,106,2.12977064942537,0.03344204192269057
pca,treino,F0M,107,2.149768702272395,0.06153414898996923
pca,treino,F0M,108,2.1697666084964498,0.0518722963078348
pca,treino,F0M,109,2.18976466134347,0.016730155636276257
pca,treino,F0M,110,2.2097627141904947,0.02976043980255451
pca,treino,F0M,111,2.22976062041455,0.015374522355870312
pca,treino,F0M,112,2.2497585266386046,0.0357559382692996
pca,treino,F0M,113,2.2697565794856303,0.05293992342888422
pca,treino,F0M,114,2.28975463233265,0.015630561820917512
pca,treino,F0M,115,2.30975253855671,0.03035055016079975
pca,treino,F0M,116,2.32975059140373,0.09855633680349421
pca,treino,F0M,117,2.349748644250755,0.013675845657723212
pca,treino,F0M,118,2.36974655047481,0.06861222982963416
pca,treino,F0M,119,2.389744456698865,0.13576847223068594
pca,treino,F0M,120,2.40974250954589,0.14836657258896055
pca,treino,F0M,121,2.42974056239291,0.17349192195269938
pca,treino,F0M,122,2.4497384686169648,0.10033130421825073
pca,treino,F0M,123,2.4697365214639904,0.08138692082323117
pca,treino,F0M,124,2.489734574311015,0.021472418652141757
pca,treino,F0M,125,2.50973248053507,0.06952264696945586
pca,treino,F0M,126,2.529730386759125,0.019781986151244546
pca,treino,F0M,127,2.5497284396061497,0.06965956906086215
pca,treino,F0M,128,2.56972649245317,0.015549348057327226
pca,treino,F0M,129,2.589724398677225,0.04414373617070592
pca,treino,F0M,130,2.6097224515242496,0.043507194679608494
pca,treino,F0M,131,2.6297205043712752,0.11400073925074986
pca,treino,F0M,132,2.649718410595325,0.14580707438359297
pca,treino,F0M,133,2.66971646344235,0.14357296348126364
pca,treino,F0M,134,2.68971436966641,0.07410082101687404
pca,treino,F0M,135,2.709712422513425,0.08437069139900735
pca,treino,F0M,136,2.729710328737485,0.15209810051083986
pca,treino,F0M,137,2.74970838158451,0.07197690482157414
pca,treino,F0M,138,2.76970643443153,0.114504996210821
pca,treino,F0M,139,2.789704340655585,0.09233097138607282
pca,treino,F0M,140,2.8097023935026098,0.2097919274896862
pca,treino,F0M,141,2.8297004463496354,0.550131991050545
pca,treino,F0M,142,2.849698352573685,0.4556710468131582
pca,treino,F0M,143,2.8696962587977453,0.24185006772618262
pca,treino,F0M,144,2.88969431164477,0.15208376661607112
pca,treino,F0M,145,2.909692364491785,0.09013332140397175
pca,treino,F0M,146,2.929690270715845,0.056631180631821
pca,treino,F0M,147,2.949690816153275,0.052775263775666666
pca,treino,F0M,148,2.9696915082136703,0.04976772707719923
pca,treino,F0M,149,2.989689561060695,0.15740463688055287
pca,treino,F0M,150,3.00968746728475,0.1082902352293017
pca,treino,F0M,151,3.0296855201317703,0.03031141594006302
pca,treino,F0M,152,3.049683572978795,0.041260960415990366
pca,treino,F0M,153,3.06968147920285,0.07820903771690497
pca,treino,F0M,154,3.0896795320498747,0.0782782064427236
pca,treino,F0M,155,3.109677584896895,0.01743304814631115
pca,treino,F0M,156,3.129675491120955,0.028279155158627604
pca,treino,F0M,157,3.14967354396798,0.027340033373059666
pca,treino,F0M,158,3.169671596814995,0.035788136752034544
pca,treino,F0M,159,3.189669503039055,0.029874066469182937
pca,treino,F0M,160,3.20966740926311,0.08751469929458813
pca,treino,F0M,161,3.229665462110135,0.0402848766495442
pca,treino,F0M,162,3.249663514957155,0.07398658023616266
pca,treino,F0M,163,3.269661421181215,0.017019726638727306
pca,treino,F0M,164,3.2896594740282348,0.019949090274451575
pca,treino,F0M,165,3.309657526875255,0.008076474334739982
pca,treino,F0M,166,3.3296554330993153,0.012491992132278225
pca,treino,F0M,167,3.34965348594634,0.0426553938662152
pca,treino,F0M,168,3.369651538793355,0.030344062376818613
pca,treino,F0M,169,3.3896494450174153,0.02093359490367433
pca,treino,F0M,170,3.40964749786444,0.048400683322419064
pca,treino,F0M,171,3.429645550711455,0.23312540701334555
pca,treino,F0M,172,3.449643456935515,0.09077147081601394
pca,treino,F0M,173,3.46964150978254,0.09738806621325521
pca,treino,F0M,174,3.489639416006595,0.11456596429437416
pca,treino,F0M,175,3.509637468853615,0.1237589674362565
pca,treino,F0M,176,3.529635375077675,0.03538123592508043
pca,treino,F0M,177,3.5496334279247,0.05000978181465984
pca,treino,F0M,178,3.569631480771715,0.06667360977584605
pca,treino,F0M,179,3.589629386995775,0.06411543564883009
pca,treino,F0M,180,3.6096274398427948,0.014463508197380626
pca,treino,F0M,181,3.62962549268982,0.0324810599422843
pca,treino,F0M,182,3.6496233989138753,0.08560330543148925
pca,treino,F0M,183,3.6696214517609,0.04837806116269747
pca,treino,F0M,184,3.68961950460792,0.23757240967625481
pca,treino,F0M,185,3.7096174108319753,0.11301110063624938
pca,treino,F0M,186,3.729615463679,0.10293411549606693
pca,treino,F0M,187,3.74961351652602,0.12541050579267995
pca,treino,F0M,188,3.76961142275008,0.06344933831640794
pca,treino,F0M,189,3.789609328974135,0.11364037414513734
pca,treino,F0M,190,3.80960738182116,0.12866964188862381
pca,treino,F0M,191,3.82960543466818,0.061116218185856316
pca,treino,F0M,192,3.849603340892235,0.04761571676282078
pca,treino,F0M,193,3.86960139373926,0.20263369792505861
pca,treino,F0M,194,3.88959944658628,0.24899199209563613
pca,treino,F0M,195,3.909597352810335,0.32776631427763797
pca,treino,F0M,196,3.92959540565736,0.08960667412778478
pca,treino,F0M,197,3.949593458504385,0.23513454985001306
pca,treino,F0M,198,3.9695913647284353,0.18589659584153995
pca,treino,F0M,199,3.98959059055918,0.10018618123870235
pca,treino,F0M,200,4.0095898163899255,0.05081434918416875
pca,treino,F0M,201,4.029587722613985,0.04996775124932511
pca,treino,F0M,202,4.049585775461005,0.0351785739247014
pca,treino,F0M,203,4.06958368168506,0.11267632687712412
pca,treino,F0M,204,4.089581734532085,0.08423289805361515
pca,treino,F0M,205,4.10957964075614,0.08210772587822082
pca,treino,F0M,206,4.129577693603165,0.07289853019729232
pca,treino,F0M,207,4.149575746450185,0.05203382188093437
pca,treino,F0M,208,4.169573652674245,0.04783445458930498
pca,treino,F0M,209,4.189571705521265,0.02306709654127423
pca,treino,F0M,210,4.209569758368285,0.011264217667249405
pca,treino,F0M,211,4.229567664592345,0.0379769504772646
pca,treino,F0M,212,4.249565717439371,0.04427586590182538
pca,treino,F0M,213,4.269563770286386,0.05146083286086636
pca,treino,F0M,214,4.289561676510445,0.0657191100106436
pca,treino,F0M,215,4.309559729357471,0.09322259741370723
pca,treino,F0M,216,4.3295577822044855,0.0419640967466678
pca,treino,F0M,217,4.349555688428545,0.010237118940063489
pca,treino,F0M,218,4.3695537412755705,0.024365935295637388
pca,treino,F0M,219,4.389551794122591,0.01470923773563267
pca,treino,F0M,220,4.409549700346645,0.011979368163722935
pca,treino,F0M,221,4.4295477531936704,0.047968768437874204
pca,treino,F0M,222,4.449545806040691,0.04005452472866578
pca,treino,F0M,223,4.469543712264745,0.046661018045392674
pca,treino,F0M,224,4.48954176511177,0.08048834691517127
pca,treino,F0M,225,4.509539817958791,0.08581378745281538
pca,treino,F0M,226,4.52953772418285,0.0659550896073808
pca,treino,F0M,227,4.549535630406905,0.15787729977531595
pca,treino,F0M,228,4.56953368325393,0.14069214912326622
pca,treino,F0M,229,4.58953173610095,0.06180960571074613
pca,treino,F0M,230,4.609529642325005,0.028741867580476508
pca,treino,F0M,231,4.62952769517203,0.06681689099922605
pca,treino,F0M,232,4.64952574801905,0.09873631408317735
pca,treino,F0M,233,4.669523654243105,0.08203968586285539
pca,treino,F0M,234,4.68952170709013,0.021830937706076414
pca,treino,F0M,235,4.709519759937155,0.07654494006661128
pca,treino,F0M,236,4.729517666161209,0.04005190425182523
pca,treino,F0M,237,4.7495157190082296,0.12401735558398289
pca,treino,F0M,238,4.769513771855255,0.089221725190686
pca,treino,F0M,239,4.789511678079309,0.07729337372590864
pca,treino,F0M,240,4.8095097309263295,0.027359182317537332
pca,treino,F0M,241,4.829507783773355,0.0520638505696371
pca,treino,F0M,242,4.8495056899974145,0.06362851978577545
pca,treino,F0M,243,4.869503742844429,0.08712882843022225
pca,treino,F0M,244,4.889501795691455,0.07188676693150287
pca,treino,F0M,245,4.909499701915514,0.1181931551610805
pca,treino,F0M,246,4.929497754762529,0.17899072435321217
pca,treino,F0M,247,4.949495807609555,0.47446298550054933
pca,treino,F0M,248,4.969493713833615,0.2951346668602495
pca,treino,F0M,249,4.98949162005767,0.12051837176370958
pca,treino,F0M,250,5.0094896729046905,0.2802709279541032
pca,treino,F0M,251,5.029487725751715,0.16154139065934026
pca,treino,F0M,252,5.0494856319757755,0.1274426517227727
pca,treino,F0M,253,5.06948368482279,0.13294177314440467
pca,treino,F0M,254,5.089481737669815,0.13368739828663576
pca,treino,F0M,255,5.109479643893875,0.075830607369568
pca,treino,F0M,256,5.12947769674089,0.0848412797423753
pca,treino,F0M,257,5.149475749587915,0.042826568482368134
pca,treino,F0M,258,5.169473655811975,0.11147667761459773
pca,treino,F0M,259,5.189471708658995,0.05796483840233327
pca,treino,F0M,260,5.209469761506015,0.053397590572859595
pca,treino,F0M,261,5.229467667730075,0.03239447987276199
pca,treino,F0M,262,5.2494657205771,0.022007005569794274
pca,treino,F0M,263,5.269463773424119,0.026331622684249954
pca,treino,F0M,264,5.289461679648175,0.031899309020540875
pca,treino,F0M,265,5.3094597324952,0.036533987840254065
pca,treino,F0M,266,5.329457785342219,0.16182466042660806
pca,treino,F0M,267,5.349455691566275,0.0427069527149339
pca,treino,F0M,268,5.3694537444133,0.02126776632626487
pca,treino,F0M,269,5.389451797260325,0.030168109374395645
pca,treino,F0M,270,5.409449703484375,0.029315004882838693
pca,treino,F0M,271,5.4294477563314,0.046454774498070575
pca,treino,F0M,272,5.44944566255546,0.011476110123437352
pca,treino,F0M,273,5.469443715402475,0.016195391369882864
pca,treino,F0M,274,5.4894416216265345,0.07412013824906638
pca,treino,F0M,275,5.50943967447356,0.016600206422508354
pca,treino,F0M,276,5.529437727320575,0.04330906823090282
pca,treino,F0M,277,5.549435633544634,0.00943708735426266
pca,treino,F0M,278,5.56943368639166,0.1279339751539404
pca,treino,F0M,279,5.589431739238685,0.06427040421134486
pca,treino,F0M,280,5.609429645462735,0.087631182901286
pca,treino,F0M,281,5.62942769830976,0.06599330180222376
pca,treino,F0M,282,5.649425751156786,0.03835701682085158
pca,treino,F0M,283,5.669423657380835,0.016097167652560106
pca,treino,F0M,284,5.68942171022786,0.03180133853614783
pca,treino,F0M,285,5.7094197630748855,0.05832656495821183
pca,treino,F0M,286,5.729417669298945,0.0349146679604879
pca,treino,F0M,287,5.74941572214596,0.031086136604590715
pca,treino,F0M,288,5.7694137749929855,0.06257542729764091
pca,treino,F0M,289,5.789411681217045,0.1007648424966351
pca,treino,F0M,290,5.80940973406406,0.04706586549740743
pca,treino,F0M,291,5.829407786911085,0.1107099583744645
pca,treino,F0M,292,5.849405693135145,0.042355249748427345
pca,treino,F0M,293,5.869403745982165,0.07679780966077127
pca,treino,F0M,294,5.88940165220622,0.05447709316510918
pca,treino,F0M,295,5.909399705053245,0.07430783349512343
pca,treino,F0M,296,5.929397611277301,0.08175745681741098
pca,treino,F0M,297,5.94939566412432,0.04084076924611316
pca,treino,F0M,298,5.969393716971345,0.11620665275873007
pca,treino,F0M,299,5.9893916231954005,0.0779362775363761
pca,treino,F0M,300,6.009389676042425,0.3528149953092658
pca,treino,F0M,301,6.029387728889445,0.46733517853208006
pca,treino,F0M,302,6.049385635113505,0.23032328858231085
pca,treino,F0M,303,6.069383687960525,0.14072503927279523
pca,treino,F0M,304,6.089381740807545,0.2059246431090016
pca,treino,F0M,305,6.109379647031605,0.08443663728547156
pca,treino,F0M,306,6.12937769987863,0.03760470703129476
pca,treino,F0M,307,6.1493757527256445,0.08798546289830614
pca,treino,F0M,308,6.169373658949705,0.05927240237007033
pca,treino,F0M,309,6.189370392190041,0.1390056087113989
pca,treino,F0M,310,6.209367125430375,0.045875897901727705
pca,treino,F0M,311,6.229365031654435,0.062372221165759106
pca,treino,F0M,312,6.24936308450146,0.08573260147043907
pca,treino,F0M,313,6.269361137348475,0.07501320766301903
pca,treino,F0M,314,6.289359043572535,0.04589059866758405
pca,treino,F0M,315,6.30935709641956,0.019572801296519293
pca,treino,F0M,316,6.329355149266575,0.0320471058457497
pca,treino,F0M,317,6.349353055490635,0.035721633216062657
pca,treino,F0M,318,6.369351108337661,0.04614490243815385
pca,treino,F0M,319,6.3893491611846756,0.04964523799231027
pca,treino,F0M,320,6.409347067408735,0.04170966142863733
pca,treino,F0M,321,6.4293451202557605,0.032049444365049876
pca,treino,F0M,322,6.449343173102781,0.011070667019440934
pca,treino,F0M,323,6.469341079326835,0.03542257851257094
pca,treino,F0M,324,6.489338985550895,0.032027277508174294
pca,treino,F0M,325,6.5093370383979146,0.03419388069918025
pca,treino,F0M,326,6.529335091244935,0.030823092186018166
pca,treino,F0M,327,6.549332997468995,0.030779104908362456
pca,treino,F0M,328,6.5693310503160145,0.02118261337074003
pca,treino,F0M,329,6.58932910316304,0.024015958807059756
pca,treino,F0M,330,6.609327009387095,0.015214869189973916
pca,treino,F0M,331,6.62932506223412,0.06342078750217828
pca,treino,F0M,332,6.64932311508114,0.13138632694703234
pca,treino,F0M,333,6.669321021305195,0.09848910271064422
pca,treino,F0M,334,6.68931907415222,0.07738847844926014
pca,treino,F0M,335,6.70931712699924,0.09880397558951381
pca,treino,F0M,336,6.729315033223299,0.07167609680694614
pca,treino,F0M,337,6.749312939447355,0.06261415823884955
pca,treino,F0M,338,6.76931099229438,0.05575225165965009
pca,treino,F0M,339,6.789309045141399,0.070262711087614
pca,treino,F0M,340,6.809306951365455,0.10391731664654319
pca,treino,F0M,341,6.82930500421248,0.08524321697907947
pca,treino,F0M,342,6.849303057059499,0.1816840924542835
pca,treino,F0M,343,6.869300963283555,0.07072932926088654
pca,treino,F0M,344,6.88929901613058,0.13289945312368132
pca,treino,F0M,345,6.9092970689776045,0.17645737271549838
pca,treino,F0M,346,6.929294975201655,0.05711454348415744
pca,treino,F0M,347,6.94929302804868,0.0682455607880069
pca,treino,F0M,348,6.9692910808957045,0.053402173355417325
pca,treino,F0M,349,6.989288987119755,0.12738838223855475
pca,treino,F0M,350,7.009287039966781,0.10311566837248173
pca,treino,F0M,351,7.029285092813804,0.1253192529847771
pca,validacao,F0L,361,7.22924078042126,0.08123255602565392
pca,validacao,F0L,362,7.249238833268285,0.12284775054886278
pca,validacao,F0L,363,7.269236739492335,0.00863797731325642
pca,validacao,F0L,364,7.28923479233936,0.023042703620514686
pca,validacao,F0L,365,7.309232845186385,0.026294321655881414
pca,validacao,F0L,366,7.329230751410435,0.0675824348509675
pca,validacao,F0L,367,7.34922880425746,0.05640737328939808
pca,validacao,F0L,368,7.3692268571044846,0.05095308449852878
pca,validacao,F0L,369,7.389224763328535,0.7310598598072228
pca,validacao,F0L,370,7.409222669552605,0.02438194363059873
pca,validacao,F0L,371,7.42922072239962,0.09627524762428351
pca,validacao,F0L,372,7.449218775246645,0.21797308618834027
pca,validacao,F0L,373,7.469216681470705,0.03734858586393421
pca,validacao,F0L,374,7.48921473431772,0.018621163921966638
pca,validacao,F0L,375,7.509212787164745,0.016875444987152606
pca,validacao,F0L,376,7.529210693388805,0.026390002724911755
pca,validacao,F0L,377,7.54920874623582,0.11852672319327306
pca,validacao,F0L,378,7.5692067990828455,0.08220989804889137
pca,validacao,F0L,379,7.589204705306905,0.10752348581290191
pca,validacao,F0L,380,7.6092026115309555,0.0806004848442557
pca,validacao,F0L,381,7.62920066437798,0.10391135986573202
pca,validacao,F0L,382,7.649198717225005,0.13940825033969084
pca,validacao,F0L,383,7.669196623449055,0.2452958361470685
pca,validacao,F0L,384,7.6891946762960846,0.06088018239024935
pca,validacao,F0L,385,7.709192729143105,0.06023353118495694
pca,validacao,F0L,386,7.729190635367165,0.025507338805940635
pca,validacao,F0L,387,7.7491886882141845,0.04285864024239654
pca,validacao,F0L,388,7.769186741061205,0.0379755023017766
pca,validacao,F0L,389,7.789184647285265,0.04375359733667295
pca,validacao,F0L,390,7.80918270013229,0.043139951841401805
pca,validacao,F0L,391,7.82918060635634,0.041920310638487036
pca,validacao,F0L,392,7.849178659203365,0.0346626373672306
pca,validacao,F0L,393,7.86917656542742,0.02739035697470378
pca,validacao,F0L,394,7.88917461827444,0.027420590011094974
pca,validacao,F0L,395,7.909172671121465,0.05848146657290926
pca,validacao,F0L,396,7.92917057734552,0.05922785363774273
pca,validacao,F0L,397,7.94916863019254,0.06791909082262516
pca,validacao,F0L,398,7.969166683039565,0.05606252723178492
pca,validacao,F0L,399,7.98916458926362,0.0810416039761683
pca,validacao,F0L,400,8.00916264211064,0.08102989693859793
pca,validacao,F0L,401,8.029160694957664,0.11171264957441557
pca,validacao,F0L,402,8.049158601181725,0.17690332765080136
pca,validacao,F0L,403,8.069156507405786,0.16741473674582733
pca,validacao,F0L,404,8.0891545602528,0.1116320409894029
pca,validacao,F0L,405,8.109152613099825,0.11134267353220648
pca,validacao,F0L,406,8.129150519323886,0.07153587692688057
pca,validacao,F0L,407,8.1491485721709,0.055486063683417
pca,validacao,F0L,408,8.169146625017925,0.044926284167961975
pca,validacao,F0L,409,8.189144531241986,0.11838761300021242
pca,validacao,F0L,410,8.209142584089,0.09059640850555996
pca,validacao,F0L,411,8.229140636936025,0.10984927302993457
pca,validacao,F0L,412,8.249138543160086,0.04462524054966387
pca,validacao,F0L,413,8.269136596007101,0.03326879365805931
pca,validacao,F0L,414,8.28913450223116,0.04571557793419267
pca,validacao,F0L,415,8.309132555078186,0.04328443948050066
pca,validacao,F0L,416,8.329130461302235,0.03620567273535408
pca,validacao,F0L,417,8.349128514149266,0.04038571106205431
pca,validacao,F0L,418,8.369126566996286,0.055628915711058755
pca,validacao,F0L,419,8.389124473220345,0.03120582716908351
pca,validacao,F0L,420,8.409122526067371,0.045986836314313356
pca,validacao,F0L,421,8.42912057891439,0.06825188893039347
pca,validacao,F0L,422,8.449118485138445,0.16432749464940402
pca,validacao,F0L,423,8.469116537985471,0.10206948245033876
pca,validacao,F0L,424,8.48911444420952,0.10469183012689852
pca,validacao,F0L,425,8.509112497056545,0.22264874579080568
pca,validacao,F0L,426,8.529110403280605,0.08384774500972084
pca,validacao,F0L,427,8.54910845612762,0.0589250341197818
pca,validacao,F0L,428,8.569106508974645,0.03857826002550592
pca,validacao,F0L,429,8.589104415198705,0.06418139657495389
pca,validacao,F0L,430,8.60910246804572,0.08353269357648274
pca,validacao,F0L,431,8.629100520892745,0.07351855462425574
pca,validacao,F0L,432,8.649098427116801,0.0392806233126444
pca,validacao,F0L,433,8.669096479963825,0.09253489487540141
pca,validacao,F0L,434,8.689094532810845,0.04858068098810098
pca,validacao,F0L,435,8.709092439034904,0.1260530518325421
pca,validacao,F0L,436,8.729090345258964,0.13402093953508676
pca,validacao,F0L,437,8.74908839810599,0.10412686983094552
pca,validacao,F0L,438,8.769086450953004,0.055811348488676936
pca,validacao,F0L,439,8.789084357177064,0.06498484278147815
pca,validacao,F0L,440,8.80908241002409,0.060791873759788624
pca,validacao,F0L,441,8.829080462871104,0.04410389232778608
pca,validacao,F0L,442,8.849078369095164,0.04652099220067221
pca,validacao,F0L,443,8.86907642194219,0.05050965001623245
pca,validacao,F0L,444,8.889074474789204,0.06968471326772249
pca,validacao,F0L,445,8.909072381013264,0.040782303243959026
pca,validacao,F0L,446,8.92907043386029,0.03594584418333351
pca,validacao,F0L,447,8.949068340084345,0.03477635714775927
pca,validacao,F0L,448,8.969066392931364,0.07089731679025249
pca,validacao,F0L,449,8.989064299155427,0.0618099237209519
pca,validacao,F0L,450,9.009062352002445,0.08095957231964554
pca,validacao,F0L,451,9.02906040484947,0.05763658925999154
pca,validacao,F0L,452,9.049058311073527,0.06854557861633744
pca,validacao,F0L,453,9.06905636392055,0.0665667356356244
pca,validacao,F0L,454,9.08905441676757,0.07749923629236913
pca,validacao,F0L,455,9.109052322991626,0.14433062261188334
pca,validacao,F0L,456,9.12905037583865,0.1623044717602448
pca,validacao,F0L,457,9.1490482820627,0.11056781306482077
pca,validacao,F0L,458,9.169046334909726,0.10402728300346582
pca,validacao,F0L,459,9.189044241133786,0.09190197873640711
pca,validacao,F0L,460,9.2090422939808,0.04975666004024466
pca,validacao,F0L,461,9.229040346827826,0.045012997929400285
pca,validacao,F0L,462,9.249038253051886,0.1267266971317655
pca,validacao,F0L,463,9.2690363058989,0.08771234939395371
pca,validacao,F0L,464,9.289034358745926,0.1343289014105853
pca,validacao,F0L,465,9.309032264969986,0.05301831151824439
pca,validacao,F0M,354,7.08927895810894,0.3381108092874783
pca,validacao,F0M,355,7.1092770109559655,0.1327552299473535
pca,validacao,F0M,356,7.129274917180015,0.14141648489566488
pca,validacao,F0M,357,7.14927297002704,0.18774640260732328
pca,validacao,F0M,358,7.1692710228740655,0.10428919509883855
pca,validacao,F0M,359,7.1892689290981195,0.12141814416951516
pca,validacao,F0M,360,7.20926698194514,0.10009337180922065
pca,validacao,F0M,361,7.229265034792165,0.08217733832158122
pca,validacao,F0M,362,7.249262941016225,0.1882147537627291
pca,validacao,F0M,363,7.26926099386324,0.10804295073533995
pca,validacao,F0M,364,7.28926036631695,0.07450913017103211
pca,validacao,F0M,365,7.309259592147695,0.0810377225124791
